id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
28585697,https://www.airbnb.com/rooms/28585697,20241229042402,2024-12-29,city scrape,The Beach House,"Welcome to The Beach House. Situated along the shores of the Northumberland Strait. The Beach House isn't just a stay—it's an experience that rejuvenates both the mind and soul. Be captivated by the ever-changing canvas of sky and sea, framed perfectly by our grand two-story windows. From dawn's first light to the twilight hues, the scenery is awe-inspiring. Experience the wonder of nature as sandbars make their appearance twice daily. It's like having a new beach to discover every few hours!",Oceanfront cottage community,https://a0.muscache.com/pictures/miso/Hosting-28585697/original/cf9b7b90-d8f2-4728-b2dd-1e7ef870dc5f.png,535440429,https://www.airbnb.com/users/show/535440429,Kerry-Lynn Marie,2023-09-04,"Fredericton, Canada",,,,,f,https://a0.muscache.com/im/pictures/user/User-535440429/original/6ac8a23d-500c-47d0-9271-4fabfe99d049.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-535440429/original/6ac8a23d-500c-47d0-9271-4fabfe99d049.jpeg?aki_policy=profile_x_medium,,1,3,"['email', 'phone']",t,t,Neighborhood highlights,Shediac,Westmorland,46.23133,-64.40363,Entire home,Entire home/apt,8,2.5,2.5 baths,3.0,5.0,"[""Cooking basics"", ""Free washer \u2013 In unit"", ""55 inch HDTV with Apple TV, Disney+, Netflix"", ""Stainless steel single oven"", ""Heating - split type ductless system"", ""Kitchen"", ""Private backyard \u2013 Not fully fenced"", ""Free parking on premises"", ""Hair dryer"", ""Mini fridge"", ""Body soap"", ""Electric stove"", ""Air conditioning"", ""Coffee maker: french press, Nespresso"", ""Shower gel"", ""Conditioner"", ""Wine glasses"", ""Wifi"", ""Hot water"", ""Dryer"", ""Shampoo"", ""Sun loungers"", ""Long term stays allowed"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Hangers"", ""Bikes"", ""Essentials"", ""Barbecue utensils"", ""Private patio or balcony"", ""Outdoor furniture"", ""Kayak"", ""Children\u2019s bikes"", ""Hammock"", ""Blender"", ""Outdoor dining area"", ""Extra pillows and blankets"", ""Dining table"", ""Bathtub"", ""Freezer"", ""Private entrance"", ""Room-darkening shades"", ""Board games"", ""Smoke alarm"", ""Dishwasher"", ""Dishes and silverware"", ""Iron"", ""Fire pit"", ""Hot water kettle"", ""Ceiling fan"", ""Toaster"", ""Beach essentials"", ""Pets allowed"", ""Indoor fireplace: pellet stove"", ""Bed linens"", ""Cleaning products"", ""Waterfront"", ""Ocean view"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Coffee"", ""Microwave"", ""Refrigerator"", ""BBQ grill"", ""Self check-in"", ""First aid kit"", ""Dedicated workspace"", ""Keypad"", ""Carbon monoxide alarm"", ""Beach access \u2013 Beachfront"", ""Baking sheet""]",$257.00,3,730,3,7,730,730,4.0,730.0,,t,0,0,19,202,2024-12-29,33,26,2,2023-10-01,2024-12-19,5.0,4.97,4.88,5.0,5.0,4.91,4.91,,f,1,1,0,0,2.17
28752409,https://www.airbnb.com/rooms/28752409,20241229042402,2024-12-29,city scrape,River Valley Escape Rental Cottage,"Fully equipped all seasons 2 bedrooms w/luxury queen beds, walk-in shower, full size kitchen appliances. Private enclosed hot tub, steam sauna, seasonal outdoor cold shower, screen porch. Campfire pit w/comp firewood. We offer all amenities you need to have an amazing stay. Seasonal use of canoes, BBQ & snowshoes. <br />Hiking, biking ATV/Sledding trails, waterfalls, craft brewery, shops, restaurants, and Crabbe  Mountain all close by. Stunning sunsets on the beautiful Saint John River.",The cottage is waterfront with access to a private picnic area. Located in a quiet rural community just west of Nackawic.,https://a0.muscache.com/pictures/ed59fe26-7253-4ea9-be7b-7ee21ecf37d5.jpg,216866851,https://www.airbnb.com/users/show/216866851,Marie,2018-09-23,"Hawkshaw, Canada","We are relaxed, chill, old time 1970’s teenagers who luv life ☮️",within a few hours,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-216866851/original/ed00a147-5e27-4cc2-9fe4-f5eaf75b2fce.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-216866851/original/ed00a147-5e27-4cc2-9fe4-f5eaf75b2fce.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Dumfries,York,45.97202,-67.23532,Entire cottage,Entire home/apt,4,1.0,1 bath,2.0,4.0,"[""Garden view"", ""Private backyard \u2013 Not fully fenced"", ""Free parking on premises"", ""Self check-in"", ""Shared beach access"", ""Wifi"", ""Sun loungers"", ""Life size games"", ""Private hot tub - available all year, open 24 hours"", ""Outdoor shower"", ""Drying rack for clothing"", ""Barbecue utensils"", ""Private patio or balcony"", ""Outdoor furniture"", ""Luggage dropoff allowed"", ""Outdoor dining area"", ""Dining table"", ""River view"", ""Bathtub"", ""Freezer"", ""Private sauna"", ""Fire pit"", ""Mosquito net"", ""Valley view"", ""Lake access"", ""BBQ grill: gas"", ""Waterfront"", ""Keypad"", ""Dedicated workspace"", ""Kitchenette""]",$279.00,2,21,2,2,21,21,2.0,21.0,,t,25,51,79,325,2024-12-29,153,15,1,2018-11-17,2024-12-08,5.0,4.99,4.99,4.99,5.0,4.99,4.93,,f,1,1,0,0,2.05
28908828,https://www.airbnb.com/rooms/28908828,20241229042402,2024-12-29,city scrape,"Hike, Fish, Forage, in Hatfield Pt. Year Round","Bring your group to a  country Inn on Belleisle Bay at Hatfield Pt. Ideal as a getaway. Nearby are wineries, waterfalls, great hiking, winter and summer sports.  Hunters  welcome as there are ducks, deer, and bear in the surrounding woods. Mushrooms abound and there are several walking paths. There is a butler's kitchen to prepare the food you have brought with convection oven and cook top.","Belleisle is one of the most serene locations in New Brunswick.  A fiord like bay, with rolling hills and working farms, waterfalls, wildlife, old graveyards, all sports and game.  Beautiful birds in the marsh. Picturesque ferries, artisans.  Two wineries within easy drives.  Or just sit on the porch in a rocker.",https://a0.muscache.com/pictures/11833c3e-cffe-4831-ba18-90d24e29c9d6.jpg,7964165,https://www.airbnb.com/users/show/7964165,Sharon,2013-08-05,"Hatfield Point, Canada",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/82f500cb-5b80-4264-8aa4-53eca8fcce6e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/82f500cb-5b80-4264-8aa4-53eca8fcce6e.jpg?aki_policy=profile_x_medium,,4,6,"['email', 'phone']",t,t,Neighborhood highlights,Springfield,Kings,45.65056,-65.86063,Private room,Private room,6,3.5,3.5 baths,11.0,8.0,"[""Cooking basics"", ""Free parking on premises"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Coffee maker"", ""Wifi"", ""Hot water"", ""Dryer"", ""Backyard"", ""Building staff"", ""Breakfast"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Dishes and silverware"", ""TV with standard cable"", ""Iron"", ""Heating"", ""Indoor fireplace"", ""Fire extinguisher"", ""Microwave"", ""Refrigerator"", ""First aid kit""]",$42.00,1,7,1,1,7,7,1.0,7.0,,t,22,52,82,82,2024-12-29,7,3,0,2018-10-03,2024-03-17,4.14,4.71,3.71,4.57,4.86,4.14,4.43,,f,4,0,4,0,0.09
29415885,https://www.airbnb.com/rooms/29415885,20241229042402,2024-12-29,city scrape,Chalet JP Cottage:  3 bdrm cottage steps to beach,"Bright and spacious cottage within steps to private beach. After a nice day in the sun and water, stroll back to the cottage for a BBQ then enjoy a nice evening relaxing in the screened in porch.","Grand Barachois is a quaint community making it a great place to unwind and enjoy the quieter side of life. <br /><br />Close by has the following:<br /><br />* A well stocked grocery store for all your needs (Grand-Barachois Valu Foods) about 5-7 min (2km) drive from the cottage. <br />* A French Catholic Church (Église paroissiale catholique de St-Henri).<br />*  The town of Shediac, world famous lobster capital of the world.  Shediac also has a drive in theatres as well as several restaurants. You can also take a cruise with Croisières Shediac Bay Cruises. <br />* Three large public beaches (Parlee Breach, Sandy Beach and Les Aboiteaux Beach). <br />* Several restaurants within driving distance that offer many local and seafood dishes. <br /><br />Twenty to thirty minutes drive will take you to Moncton. Moncton has a shopping center called, Champlain Mall which is a good size shopping centre for your  shopping needs. Moncton also has several  restaurants as well as a local theatre (",https://a0.muscache.com/pictures/18240794-317f-4779-8851-4c62ee946af2.jpg,73182947,https://www.airbnb.com/users/show/73182947,Michel,2016-05-21,"Toronto, Canada","I live in Ontario but originally from New Brunswick. 
I love to travel and discover new places and try new foods. 
I hope you will find my cottage to be a great place to relax and rejuvenate from the fast pace of  life.",,,100%,f,https://a0.muscache.com/im/pictures/user/User-73182947/original/bf01439a-7b7f-4e08-8ad9-a5b93437f7de.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-73182947/original/bf01439a-7b7f-4e08-8ad9-a5b93437f7de.jpeg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,Neighborhood highlights,Shediac,Westmorland,46.23164,-64.4021,Entire cottage,Entire home/apt,6,1.0,1 bath,3.0,4.0,"[""Cooking basics"", ""Free parking on premises"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Coffee maker"", ""Beach access \u2013 Beachfront"", ""Single level home"", ""Wine glasses"", ""Wifi"", ""Hot water"", ""Dryer"", ""Portable fans"", ""Shampoo"", ""Backyard"", ""Long term stays allowed"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Lockbox"", ""Essentials"", ""Barbecue utensils"", ""Outdoor furniture"", ""Luggage dropoff allowed"", ""Outdoor dining area"", ""Extra pillows and blankets"", ""Dining table"", ""Bathtub"", ""Washer"", ""Freezer"", ""Private entrance"", ""Shared patio or balcony"", ""Smoke alarm"", ""Dishes and silverware"", ""Oven"", ""TV with standard cable"", ""Iron"", ""Hot water kettle"", ""Ceiling fan"", ""Toaster"", ""Beach essentials"", ""Pets allowed"", ""Radiant heating"", ""Free street parking"", ""Bed linens"", ""Cleaning products"", ""Waterfront"", ""Ocean view"", ""Fire extinguisher"", ""Coffee"", ""Microwave"", ""Refrigerator"", ""BBQ grill"", ""First aid kit"", ""Carbon monoxide alarm"", ""Stove"", ""Baking sheet""]",$250.00,3,30,3,3,1125,1125,3.0,1125.0,,t,0,9,39,129,2024-12-29,36,3,0,2019-07-04,2024-08-22,4.81,4.81,4.81,4.94,4.97,4.89,4.67,,t,1,1,0,0,0.54
29876630,https://www.airbnb.com/rooms/29876630,20241229042402,2024-12-29,city scrape,Wilson's Resort- Main Lodge,"Modern Miramichi River style outfitting lodge finished with white pine, large windows with panoramic views and adjustable lighting . Ideal for groups to have a private get-away in a luxury lodge with all the amenities ( hot tub & pool Table) and equipment for a trip of a lifetime. Fly fishing and 8,000 km's of managed trails for ATV and snowmobile enthusiasts.  Plenty of restaurants , gas and groceries nearby. We also offer pre-trip grocery pickup service. Cook for yourself or hire Wilson's.","rural community riverside setting with plenty of other services such as gas, restaurants, museums and tourist attractions.",https://a0.muscache.com/pictures/b1e56dfb-2b2e-4951-81e2-36a3c085737d.jpg,98021600,https://www.airbnb.com/users/show/98021600,Keith,2016-10-04,"McNamee, Canada",Motivated business person with a kind and gentle personality.  Works well with employees and is a natural leader. Fifth generation family outfitter. I love fly fishing and enjoying numerous outdoor activities. I spend most of my time with family and a few friends. ,,,75%,f,https://a0.muscache.com/im/pictures/user/50fdebce-8973-475f-9146-e5c5bb393d43.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/50fdebce-8973-475f-9146-e5c5bb393d43.jpg?aki_policy=profile_x_medium,,1,3,"['email', 'phone']",t,t,Neighborhood highlights,Ludlow,Northumberland,46.5065,-66.30957,Entire chalet,Entire home/apt,15,4.0,4 baths,3.0,10.0,"[""Private hot tub"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Kitchen"", ""Free parking on premises"", ""Self check-in"", ""Hair dryer"", ""Mini fridge"", ""Body soap"", ""Coffee maker"", ""Air conditioning"", ""Wine glasses"", ""Wifi"", ""Hot water"", ""Washer \u2013\u00a0In building"", ""Shampoo"", ""Dryer"", ""Backyard"", ""Long term stays allowed"", ""Hangers"", ""Lockbox"", ""Essentials"", ""Barbecue utensils"", ""Private patio or balcony"", ""Outdoor furniture"", ""Kayak"", ""Blender"", ""Outdoor dining area"", ""Dining table"", ""River view"", ""Freezer"", ""Private entrance"", ""Dishwasher"", ""Smoke alarm"", ""Gas stove"", ""Dishes and silverware"", ""Oven"", ""TV with standard cable"", ""Iron"", ""Fire pit"", ""Hot water kettle"", ""Toaster"", ""Valley view"", ""Bed linens"", ""Cleaning products"", ""Waterfront"", ""Books and reading material"", ""Heating"", ""Indoor fireplace"", ""Fire extinguisher"", ""Coffee"", ""Microwave"", ""Refrigerator"", ""BBQ grill"", ""First aid kit"", ""Clothing storage: closet"", ""Pool table"", ""Baking sheet""]",$800.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,26,50,80,304,2024-12-29,37,4,0,2019-01-13,2024-05-26,4.97,5.0,5.0,4.97,5.0,4.92,4.95,,f,1,1,0,0,0.51
29941867,https://www.airbnb.com/rooms/29941867,20241229042402,2024-12-29,city scrape,Spectacular beach house,"Spectacular architecturally-designed 4 BR beach house on Nicholas beach (Shediac area) with beautiful unobstructed views of the ocean throughout the house. Contains chef's kitchen, large decks and patios for entertaining and relaxing. The beach is one of New Brunswick's finest with beautiful fine sand, warm water, and exposed sandbars. Located within a few minutes drive from Shediac and less than 30 minutes from Moncton.",,https://a0.muscache.com/pictures/68ec6a04-a5fd-4dfe-935a-642ccca9bcde.jpg,225114479,https://www.airbnb.com/users/show/225114479,Michael,2018-11-10,,,,,,f,https://a0.muscache.com/im/pictures/user/13144592-fe60-4146-9569-3c017555c513.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/13144592-fe60-4146-9569-3c017555c513.jpg?aki_policy=profile_x_medium,,1,1,['phone'],t,f,,Shediac,Westmorland,46.22547,-64.34512,Entire home,Entire home/apt,8,3.5,3.5 baths,5.0,13.0,"[""Essentials"", ""Smoke alarm"", ""Heating"", ""Kitchen"", ""Indoor fireplace"", ""Fire extinguisher"", ""TV"", ""Beach access \u2013 Beachfront"", ""Wifi"", ""Dryer"", ""Washer"", ""Stove"", ""Hangers""]",$625.00,7,30,7,7,30,30,7.0,30.0,,t,23,53,83,173,2024-12-29,1,0,0,2023-11-16,2023-11-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.07
30808016,https://www.airbnb.com/rooms/30808016,20241229042402,2024-12-29,city scrape,King River View Suite Historic Inn,"Historic Governor's Mansion riverside inn museum with comfortable guest rooms. Quiet location with spectacular views. Ideal location for those who seek a personalized and unique experience at an independent family-owned property that has been in operation for more than 45 years. Former timber baron estate. This two-bedroom suite has a king bed in one room and two twin beds in the other and a kitchenette.  If you appreciate history and culture, our place is for you! Note:  Price includes all tax.","Governor's Mansion is located right on the Miramichi River at the point where the river splits at Beaubears Island National Park forming the Northwest Miramichi and the Southwest Miramichi.  Spectacular sunsets are common and free. We are located in the former village of Nelson.  The City of Miramichi is made up of many former villages and towns.  There is no ""one"" downtown but several commercial areas.  We are located in a attractive, quiet neighbourhood. You can walk and cycle along the river.",https://a0.muscache.com/pictures/2a83ce21-ed21-4d3a-b044-07a02cced0c0.jpg,226336204,https://www.airbnb.com/users/show/226336204,Michael,2018-11-18,"Miramichi, Canada","Retired United Nations staff member enjoys meeting others.  Appreciate history and heritage.
",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/8bd3b635-f9b2-453e-865e-9e09618e642e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8bd3b635-f9b2-453e-865e-9e09618e642e.jpg?aki_policy=profile_x_medium,,4,4,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Nelson,Northumberland,46.98229,-65.5548,Room in boutique hotel,Private room,4,1.0,1 private bath,1.0,6.0,"[""Free parking on premises"", ""Kitchen"", ""Portable air conditioning"", ""Self check-in"", ""Hair dryer"", ""Mini fridge"", ""Coffee maker"", ""Ski-in/Ski-out"", ""Smart lock"", ""Wine glasses"", ""High chair"", ""Hot water"", ""Wifi"", ""Shampoo"", ""Private living room"", ""Long term stays allowed"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Essentials"", ""Outdoor furniture"", ""Shared beach access \u2013 Beachfront"", ""Luggage dropoff allowed"", ""Outdoor dining area"", ""River view"", ""Shared patio or balcony"", ""Smoke alarm"", ""Dishes and silverware"", ""Paid dryer \u2013 In building"", ""Shared backyard \u2013 Not fully fenced"", ""Iron"", ""Crib"", ""Free street parking"", ""Paid washer \u2013 In building"", ""55 inch HDTV"", ""Waterfront"", ""Fireplace guards"", ""Books and reading material"", ""Heating"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Boat slip"", ""Microwave"", ""Refrigerator"", ""First aid kit"", ""Dedicated workspace"", ""Carbon monoxide alarm""]",$174.00,1,1125,1,2,30,1125,1.0,589.9,,t,29,59,89,364,2024-12-29,40,0,0,2018-12-28,2023-08-15,4.73,4.83,4.73,4.98,4.98,4.93,4.88,,t,4,1,3,0,0.55
30859417,https://www.airbnb.com/rooms/30859417,20241229042402,2024-12-29,city scrape,Ocean View Cottage - Near Shediac & Parlee Beach,"Cozy, newly updated small three bedroom cottage in the quiet neighbourhood of Cap-Bimet.  Fully furnished including all dishware, cooking appliances, linens & towels, unlimited use of Netflix, Wi-Fi, BBQ, air conditioning and washer and dryer. Watch beautiful sunsets from the deck, take a  short five minute walk to a stunning private beach or a two minute walk to Paturel's Shore House restaurant.   A 5-7 min drive will bring you to downtown Shediac and Parlee Beach.  Ideal for a family vacation.",,https://a0.muscache.com/pictures/03066030-d9a9-4af0-a1a3-78540f421054.jpg,230717305,https://www.airbnb.com/users/show/230717305,Dominique,2018-12-14,"Ottawa, Canada",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/34acae69-b966-432b-be62-ab1b7d233f6c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/34acae69-b966-432b-be62-ab1b7d233f6c.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Shediac,Westmorland,46.23655,-64.45988,Entire cottage,Entire home/apt,6,1.0,1 bath,3.0,4.0,"[""Cooking basics"", ""Free washer \u2013 In unit"", ""Children\u2019s books and toys"", ""Free parking on premises"", ""Kitchen"", ""Portable air conditioning"", ""Hair dryer"", ""Coffee maker"", ""Beach access \u2013 Beachfront"", ""Patio or balcony"", ""High chair"", ""Hot water"", ""Wifi"", ""Backyard"", ""Free dryer \u2013 In unit"", ""Clothing storage: wardrobe"", ""Hangers"", ""Essentials"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private entrance"", ""Smoke alarm"", ""Dishes and silverware"", ""Oven"", ""Fire pit"", ""Pets allowed"", ""AC - split type ductless system"", ""Bed linens"", ""Cleaning products"", ""Heating"", ""Ocean view"", ""TV"", ""Microwave"", ""Refrigerator"", ""BBQ grill"", ""Stove""]",$150.00,7,7,1,7,1125,1125,2.3,1125.0,,t,30,60,90,323,2024-12-29,40,6,0,2019-06-19,2024-09-02,4.8,4.75,4.9,4.98,4.95,4.83,4.73,,t,1,1,0,0,0.59
31204040,https://www.airbnb.com/rooms/31204040,20241229042402,2024-12-29,city scrape,Oceanfront Beach House in Ste-Anne-de-Kent,"Listen to the sound of the ocean from your beach side rental which features spectacular, expansive views of the Northumberland Strait. This 2 acre lot provides the space and peace you are looking for in your vacation rental. Walk down the path to the sandy beach and swim in some of the warmest and cleanest water on the Atlantic coast. An easy drive to Kouchibouguac National Park where hiking, biking and kayaking await.",,https://a0.muscache.com/pictures/bea03ce7-821b-4f69-8569-9b9af80d1ab0.jpg,5308915,https://www.airbnb.com/users/show/5308915,Peter,2013-03-03,"Ottawa, Canada","My wife and I have enjoyed the AirBnB experience as guests and more recently as hosts. We are from Ottawa, Canada and look forward to many more adventures, whether as guests at your place, or as hosts at ours.",within a few hours,100%,88%,f,https://a0.muscache.com/im/users/5308915/profile_pic/1362362019/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5308915/profile_pic/1362362019/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Wellington,Kent,46.57946,-64.72194,Entire home,Entire home/apt,8,2.0,2 baths,4.0,6.0,"[""Cooking basics"", ""Children\u2019s books and toys"", ""Free parking on premises"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Coffee maker"", ""Beach access \u2013 Beachfront"", ""Air conditioning"", ""Patio or balcony"", ""Wine glasses"", ""Wifi"", ""Hot water"", ""Dryer"", ""Backyard"", ""Hangers"", ""Lockbox"", ""Essentials"", ""Dining table"", ""Bathtub"", ""Washer"", ""Sound system"", ""Dishwasher"", ""Smoke alarm"", ""Dishes and silverware"", ""Oven"", ""Iron"", ""Bed linens"", ""Books and reading material"", ""Heating"", ""Fire extinguisher"", ""TV"", ""Microwave"", ""Refrigerator"", ""BBQ grill"", ""First aid kit"", ""Carbon monoxide alarm"", ""Stove""]",$225.00,6,1125,6,6,1125,1125,6.0,1125.0,,t,0,0,0,52,2024-12-29,22,4,0,2019-07-21,2024-11-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.33
31315078,https://www.airbnb.com/rooms/31315078,20241229042402,2024-12-29,city scrape,Superbe au coeur de Caraquet,"Beautiful large accommodation in the middle of Caraquet. Ideal for family reunions, groups and visiting or last minute professionals. All right next to the bakery, gas station, bike path and snowmobile trails, walking distance to several restaurants and services.  Close to the beaches, as well as activities specific to our beautiful region: fishing, golf, cycling, outdoor centre, festivals, events, Acadian historic village and more : )","Caraquet, a quality of life envied by all<br />Caraquet is the perfect mix of social, tourist, economic and cultural life, facing a beautiful and breathtaking natural setting: the Bay of Caraquet which becomes, in the center of the city, the Bay of Chaleurs.<br /><br />Caraquet is the unprecedented mix of a warm, legendary and friendly welcome with the modernity of services in all areas. Good tables, friendly accommodations, unique tourist entertainment and leading business centers are just some of the exceptional services you'll find here.<br /><br />Caraquet is the tranquility of a city with all the main services that can be found in large urban centers. Caraquet is Acadian festival, Acadian pride, Acadian hospitality, Acadian simplicity, Acadian knowledge, Acadian openness, Acadian desire, Acadian strength, Acadian delicacy, Acadian flavor.<br /><br />Caraquet is Caraquet. Simply.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MzEzMTUwNzg%3D/original/aba9d04c-673b-47c2-a8e9-313cda180119.jpeg,127421797,https://www.airbnb.com/users/show/127421797,Stephane,2017-04-24,"Caraquet, Canada",,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/b7a544a7-b68b-443b-b631-d6ce03df9b0b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b7a544a7-b68b-443b-b631-d6ce03df9b0b.jpg?aki_policy=profile_x_medium,,1,3,"['email', 'phone']",t,t,Neighborhood highlights,Caraquet,Gloucester,47.78944,-64.95686,Entire rental unit,Entire home/apt,10,1.0,1 bath,3.0,5.0,"[""Private backyard \u2013 Fully fenced"", ""Sea view"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Cooking basics"", ""Free parking on premises"", ""Kitchen"", ""Host greets you"", ""Bay view"", ""Hair dryer"", ""Body soap"", ""Shower gel"", ""Conditioner"", ""Wine glasses"", ""High chair"", ""Hot water"", ""Dryer"", ""Shampoo"", ""Portable fans"", ""Wifi"", ""Other stainless steel electric stove"", ""Hangers"", ""Essentials"", ""Drying rack for clothing"", ""Private patio or balcony"", ""Outdoor furniture"", ""Outdoor dining area"", ""Extra pillows and blankets"", ""Dining table"", ""Central air conditioning"", ""Bathtub"", ""Cleaning available during stay"", ""Washer"", ""Freezer"", ""Private entrance"", ""Room-darkening shades"", ""Dishwasher"", ""Smoke alarm"", ""Dishes and silverware"", ""Oven"", ""TV with standard cable"", ""Hot water kettle"", ""Ceiling fan"", ""Toaster"", ""Mosquito net"", ""Bed linens"", ""Cleaning products"", ""Coffee maker: pour-over coffee"", ""Heating"", ""Ocean view"", ""Fire extinguisher"", ""Coffee"", ""Microwave"", ""Refrigerator"", ""First aid kit"", ""Carbon monoxide alarm""]",$225.00,1,30,1,1,30,30,1.0,30.0,,t,15,45,75,239,2024-12-29,171,29,0,2019-01-15,2024-10-05,4.88,4.89,4.91,4.97,4.96,4.95,4.78,,f,1,1,0,0,2.36
31350551,https://www.airbnb.com/rooms/31350551,20241229042402,2024-12-29,city scrape,Pam’s Place,Close to the beach and golf course.,,https://a0.muscache.com/pictures/01a62dcd-d393-45e2-8b55-73f2ed5a1b1d.jpg,234736663,https://www.airbnb.com/users/show/234736663,Pamela,2019-01-06,"Seal Cove, Canada","Love to hike the trails and go whale watching.paint on rocks,collect driftwood and build things ,bike ride.",within a day,50%,86%,f,https://a0.muscache.com/im/pictures/user/User-234736663/original/0acc9ee4-1fc0-4e18-83f1-193ffbd03d89.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-234736663/original/0acc9ee4-1fc0-4e18-83f1-193ffbd03d89.png?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Grand Manan,Charlotte,44.65291,-66.83233,Private room in home,Private room,6,0.5,Shared half-bath,3.0,4.0,"[""Cooking basics"", ""Free parking on premises"", ""Ethernet connection"", ""Beach access \u2013 Beachfront"", ""Shower gel"", ""Wine glasses"", ""Wifi"", ""Hot water"", ""Shampoo"", ""Private living room"", ""Long term stays allowed"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Essentials"", ""Outdoor furniture"", ""Various body soap"", ""Clothing storage: wardrobe and dresser"", ""Luggage dropoff allowed"", ""Blender"", ""Private backyard"", ""Extra pillows and blankets"", ""Dining table"", ""Conntertop oven"", ""Bathtub"", ""Private entrance"", ""Room-darkening shades"", ""Various conditioner"", ""Board games"", ""Smoke alarm"", ""Dishes and silverware"", ""Iron"", ""Hot water kettle"", ""Toaster"", ""Mosquito net"", ""Free street parking"", ""Bed linens"", ""Cleaning products"", ""Waterfront"", ""Books and reading material"", ""Heating"", ""Ocean view"", ""Fire extinguisher"", ""Coffee"", ""Microwave"", ""First aid kit"", ""Dedicated workspace"", ""Rice maker"", ""Carbon monoxide alarm"", ""Stove"", ""Laundromat nearby"", ""Baking sheet""]",$55.00,1,30,1,1,30,30,1.0,30.0,,t,29,59,89,364,2024-12-29,186,20,0,2019-04-01,2024-10-02,4.55,4.66,4.79,4.75,4.67,4.83,4.75,,f,1,0,1,0,2.66
